order_id,customer_id,product_id,distance,product_rating,date,review,time_taken,place_id,product,product_description,product_type,place_type,place_name,place_address,place_phone_no
8356,883,2373,28.77,2,13-11-22,-1,41,64,Suya Spice,"A spicy seasoning spice for your food. Make your own suya powder mix with peanut butter, smoked paprika, red chili, onion, ginger and garlic powder, nutmeg, and so on. Once you make it, you can add it to fish, potatoes, turkey, beef, chicken, and more.",meal,restaurant,Swallowit by Premium Posh,"Plot 8&9, Block CXLiiiA,, Agungi Lekki Phase 2, Lagos","0810 744 6322, 0815 905 7235"
8357,823,3243,40.09,1,7-12-22,-1,68,59,Plantain Puff Puff,"meal_description    While making this version of puff puff, we add plantain to give a unique taste. It is equally soft and sweet with a chewy texture. You can make this version if you want a different taste from the classic puff puff recipe.",snacks,restaurant,Onyemaechi Restaurant,"527, Alaba International Market, Ojo Badagry Expressway, Ojo, Lagos, Nigeria",0803 484 1595
8358,35,1024,13.19,5,31-5-22,1,20,78,Cappuccino,"Cappuccino consist of a layer of Espresso, milk and foamy cream. ",drink,cafes,Ziya Delicacy Boutique,"26B Oju Olobun Cl, Lagos, Nigeria",
8359,357,2084,8.44,2,11-7-22,-1,28,48,Chicken Stew,"How about a bowl of chicken cooked in a pot of pepper with aromatics and seasonings? This home-style stew bangs whenever served with white rice and spaghetti. Simple one-pot chicken stew is deep, exotic, and flavourful.",meal,restaurant,Les Amis Restaurant,"160 Awolowo Road, Ikoyi, Lagos, Nigeria",01 268 0697
8360,296,3384,27.3,2,21-10-22,-1,47,70,Plantain Chips,"Plantain Chips offer a crispy alternative to traditional potato chips and have gained immense popularity in Nigeria. Thinly sliced plantains are deep-fried until they acquire a satisfying crunch. These chips come in various flavors, from lightly salted to spicy and tangy, catering to different taste preferences.",snacks,cafes,Pause | Café & Espresso Bar,"1 Bisway St, Lekki, Lagos, Nigeria",
8361,479,1083,42.79,3,3-2-22,0,67,81,Gin and tonic,This is a a highball cocktail made with gin and tonic water poured over ice and garnished with a slice of lime,drink,cafes,La Pointe Cafe,"4A Akin Olugbade Street, Victoria Island, Lagos, Nigeria",
8362,773,2175,29.93,3,13-10-22,0,34,53,Ayamase Stew (Ofada Stew),"Ofada is rice that is cultivated locally. It is usually unprocessed and has a unique native flavor. To eat this rice, we make a special ayamase stew. It is blended green pepper with onions, locust beans, and traditional spices. It is packed with bold flavor and irresistibly delicious.",meal,restaurant,Manna's Restaurant,"Western House, 8/10 Broad Street, Lagos Island, Lagos, Nigeria",0802 312 3698
8363,67,1780,9.99,3,25-12-22,0,24,31,Fried plantains,"Also known as dodo in Yoruba dialect. The sweet and soft brown crusty dodo caramelizes in your mouth, and you surely want more. It is so addictive that you can finish it even before frying the batches because of its sweet, savory taste. You can pair this amazing side dish with white rice, jollof rice, stewed beans, and couscous.",meal,restaurant,Eat It All,"46, Bode Thomas Street, Ikeja, Lagos, Nigeria",0803 049 1095
8364,689,1902,38.47,2,17-12-22,-1,43,37,West African Peanut Soup (Maafe) – Nigerian Style,"This is African cuisine, but there is a Nigerian way of cooking it. It is highly nutritious and easy to cook. The combination of peanut and protein of choice makes it a hearty soup.",meal,restaurant,Goat Hunters Restaurant,"3 Adeleke Street, Ikeja, Lagos, Nigeria","0803 313 0964,  0803 312 8446"
8365,785,824,10.7,2,25-7-22,-1,24,66,Long Island Iced Tea,"Long island iced tea is made with tequila, vodka, light rum, triple sec, gin and a splash of cola.",drink,restaurant,"The Kitchen, Lekki","21, Oladimeji Alo Street, Off Freedom Way, Lekki Phase 1, Lagos",0906 999 9996
8366,56,507,10.59,5,25-8-22,1,28,39,Adoyo,The main source of adoyo is pineapple and pap(made from corn). Adoyo which is pap paired with pineapple improves the sour taste that naturally comes with pap,drink,restaurant,Home Cooking Restaurant,"38A, Awolowo Road, Ikoyi, Lagos, Nigeria","01 473 5320, 01 262 2559"
8367,539,1987,23.8,2,8-12-22,-1,41,42,Pounded Yam,"We call this the king of swallows. It is made from African yam pounded till perfectly smooth and served like a dough. Pounded yam is paired with African soups like egusi, okro soup, and stewed spinach.",meal,restaurant,Karma Restaurant,"17, Burma Road, Apapa, Lagos, Nigeria","0816 569 6021, 0909 034 9081"
8368,75,889,31.37,5,26-1-22,1,50,70,Martini,"Unarguably one of the most popular cocktails, the martini has various various such as the apple martini, dry martini and more. The standard martini is however made with gin and vermouth, and garnished with an olive or a lemon twist.",drink,cafes,Pause | Café & Espresso Bar,"1 Bisway St, Lekki, Lagos, Nigeria",
8369,82,1918,11.83,5,3-5-22,1,21,38,Pounded Yam,"We call this the king of swallows. It is made from African yam pounded till perfectly smooth and served like a dough. Pounded yam is paired with African soups like egusi, okro soup, and stewed spinach.",meal,restaurant,Goshen Restaurant And Bar,"9/10, Iponri Powa Dhopping Plaza, Surulere, Lagos, Nigeria"," 0803 725 9431, 0803 194 4299"
8370,344,3410,22.47,5,14-8-22,1,39,71,Fish Pastry,"meal_description    Basically, it is called fish pastry because the filling is fish. It is another popular snack that you can get on the street. The fish pastry is sweet, crispy, and crunchy.",snacks,cafes,Vestar Coffee,"26 Oju Olobun Cl, Victoria Island, Lagos, Nigeria",
8371,641,1220,42.73,5,2-10-22,1,56,89,Kunun zaki,"It is made by first allowing the grain seeds to germinate, and then the seeds are soaked in water for a few days after which it is blended together with sweet potatoes and ginger or pepper to form a smooth paste.",drink,cafes,Oeuvres Patisserie,"Ogudu Mall, Ogudu, Lagos",
8372,409,252,26.86,2,30-5-22,-1,37,20,Vegetable Juices,"The best veggies for juicing are kale, beets, cucumber, carrots, spinach, tomatoes, etc. ",drink,restaurant,China Town Express Restaurant,"14 Idowu Martins Street, Lagos Island, Lagos, Nigeria","0704 095 4224, 0806 454 2582"
8373,718,3669,8.15,3,28-12-22,0,18,85,KOKORO,"Kokokoro is a deep-fried snack made into a stick shape. Corn flour or chaff is the main ingredient, usually with the addition of other ingredients like garri, yam flour etc. These ingredients are made into a paste, mixed with spices, rolled and fried.",snacks,cafes,Cafe One Yaba,"E-Center, 1-11 Commercial Ave, Sabo, Yaba, Lagos, Nigeria",
8374,118,3613,45.75,5,13-11-22,1,59,82,Meat Pie,"A mix of flour, butter, salt, sugar, baking powder, and egg batter kneaded and filled with seasoned ground beef, carrots and potatoes make a comfort snack for you. Whether you are eating it as brunch, breakfast, or snack, you will enjoy this light and flaky delicacy.",snacks,cafes,Grey Matter Social Space,"21C Akin Ogunlewe St, Victoria Island, Lagos, Nigeria",
8375,74,3510,17.19,5,7-5-22,1,27,77,Fish Pastry,"meal_description    Basically, it is called fish pastry because the filling is fish. It is another popular snack that you can get on the street. The fish pastry is sweet, crispy, and crunchy.",snacks,cafes,SEE Lagos,"36b Wole Ariyo St, Lekki Phase I, Lagos, Nigeria",
8376,929,3224,22.79,4,21-5-22,1,28,58,Puff Puff,"This is another lovely snack twining with Nigerian buns. Puff puff consists of yeast instead of baking powder. The batter is deep-fried in hot oil to get the golden-brown ball that you can pair with your favorite juice. It is simple, inexpensive, and irresistibly sweet.",snacks,restaurant,New China Restaurant,"Mobolaji Bank Anthony Way, Opic Plaza, Ikeja, Lagos, Nigeria","0803 301 9983, 0704 322 2885"
8377,718,1308,25.05,2,8-4-22,-1,44,4,Ewedu – Jute Leaves Soup,"This is a unique soup made from jute leaves. An easy-make soup with a slimy texture to aid the eating of swallows like eba, amala and semo. This green soup is rich and delicious. You can serve it with beans soup, beef, fish, or chicken stew.",meal,restaurant,All Seasons Restaurants,"Plot 867A, Bishop Aboyade Cole Street, Victoria Island, Lagos, Nigeria",01 262 3135
8378,753,2630,25.51,5,8-5-22,1,43,14,Spicy Puff Puff,"This is for spicy food lovers. This version is an alternative to the sweet puff puff recipe. It is not so sweet because of its low sugar but spicy, soft, and savory.",snacks,restaurant,Chadon Kitchen,"12/16, Tiamiyu Olushile Street, Mende, Maryland, Lagos, Nigeria","0802 341 2769, 0802 562 0712"
8379,757,2376,24.22,2,6-4-22,-1,32,65,Ewedu – Jute Leaves Soup,"This is a unique soup made from jute leaves. An easy-make soup with a slimy texture to aid the eating of swallows like eba, amala and semo. This green soup is rich and delicious. You can serve it with beans soup, beef, fish, or chicken stew.",meal,restaurant,Sweetspot Eatery And African Dishes,"20, Oladoyinbo Street, Ikeja, Lagos, Nigeria","0703 384 2618, 0807 595 3779"
8380,844,1139,16.57,5,31-10-22,1,38,84,Mojito,"Traditionally a Cuba drink, the mojito is a hugely popular cocktail and combines a mix of white rum, sugar (traditionally sugar cane juice), lime juice, sparkling water, and mint leaves",drink,cafes,Cafe One Yaba,"E-Center, 1-11 Commercial Ave, Sabo, Yaba, Lagos, Nigeria",
8381,899,3280,37.54,3,11-4-22,0,58,62,Meat Floss,Originating from northern Nigeria is this shredded dried meat floss. It is a delicious hair-like meat that is eaten as snacks or sprinkled over rice stuffed inside masa or bread.,snacks,restaurant,Prime Chinese Restaurants,"Plot 860, Bishop Abayode Cole Street, Victoria Island, Lagos, Nigeria","0816 310 5537, 0803 306 5107"
8382,65,3548,3.7,2,9-1-22,-1,14,79, Doughnuts,"Doughnuts, with their delightful round shape and irresistible glazes, have captured the hearts of Nigerians with their sweet allure. These deep-fried treats are made from a yeast-based dough, typically flavored with nutmeg and often coated in a sugary glaze or sprinkled with powdered sugar.",snacks,cafes,Bourbon House Cafe,"741 Adeola Hopewell St, Victoria Island, Lagos, Nigeria",
8383,24,3408,34.83,3,19-1-22,0,42,71,Wheat Meat Pie (Beef Pie),"Instead of flour, wheat flour is used to form the batter for these exotic Nigerian snacks. The pie is filled with beef, potatoes, and other veggies. It is a healthier version of meat pies with a distinct nutty flavor.",snacks,cafes,Vestar Coffee,"26 Oju Olobun Cl, Victoria Island, Lagos, Nigeria",
8384,231,3632,21.81,1,9-5-22,-1,44,83,Crispy Spring Rolls,"These spring rolls are incredible starters made from flour seasoned with salt, bouillon cube, curry powder, black pepper, and chili powder. An excellent finger food filled with beef and vegetable and then fried till it is golden brown crispy, and crunchy.",snacks,cafes,Fresh Forte,"12E Admiralty Way, Lekki, Lagos, Nigeria",
8385,836,2976,16.0,2,17-9-22,-1,34,39,Plantain Chips,"Plantain Chips offer a crispy alternative to traditional potato chips and have gained immense popularity in Nigeria. Thinly sliced plantains are deep-fried until they acquire a satisfying crunch. These chips come in various flavors, from lightly salted to spicy and tangy, catering to different taste preferences.",snacks,restaurant,Home Cooking Restaurant,"38A, Awolowo Road, Ikoyi, Lagos, Nigeria","01 473 5320, 01 262 2559"
8386,798,1194,6.36,5,17-11-22,1,30,88,Mojito,"Traditionally a Cuba drink, the mojito is a hugely popular cocktail and combines a mix of white rum, sugar (traditionally sugar cane juice), lime juice, sparkling water, and mint leaves",drink,cafes,Krispy Kreme," 389C Herbert Macaulay Way, Yaba, Lagos, Nigeria",
8387,918,3676,16.38,4,5-7-22,1,22,86,Meat Pie,"A mix of flour, butter, salt, sugar, baking powder, and egg batter kneaded and filled with seasoned ground beef, carrots and potatoes make a comfort snack for you. Whether you are eating it as brunch, breakfast, or snack, you will enjoy this light and flaky delicacy.",snacks,cafes,Hot Crust Cafe,"Alpha Mall, 117 Ogudu Rd, Ogudu, Lagos, Nigeria",
8388,500,1214,22.0,2,31-12-22,-1,31,89,Cappuccino,"Cappuccino consist of a layer of Espresso, milk and foamy cream. ",drink,cafes,Oeuvres Patisserie,"Ogudu Mall, Ogudu, Lagos",
8389,873,2273,3.76,2,25-12-22,-1,14,59,Yam Pottage/Yam Porridge,"This yam recipe uses puna yam boiled and mashed with pepper mix blend, onions, seasoning, and palm oil. It has a bright color with an amazing taste. Garnish it with any leafy vegetable and serve it with the protein of your choice.",meal,restaurant,Onyemaechi Restaurant,"527, Alaba International Market, Ojo Badagry Expressway, Ojo, Lagos, Nigeria",0803 484 1595
8390,528,1388,29.03,2,2-12-22,-1,40,8,Nigerian Fried Rice ,"This version of fried rice consists of fresh vegetables fried and stirred into the rice. It is a healthy bowl that consists of beef liver, carrots, green beans, sweet corn peas, and more. You can add any protein of choice, like shrimp, chicken, or beef. Simple but insanely delicious.",meal,restaurant,Ayus Restaurant And Bar,"2 Ibiyinka Olorunimbe Close, Victoria Island, Lagos, Nigeria","0703 381 4662, 0803 316 2543"
8391,393,2752,14.29,5,28-12-22,1,25,23,Chicken Pie,This is another version of meat pie. The difference from the classic one is that the filling is chicken instead of beef. It is loaded with chicken flavor and equally delicious.,snacks,restaurant,Chow Mein Chinese Restaurant,"20, Prince Adelowo Adedeji Street, Lekki Estate Phase 1, Lagos, Nigeria",0818 734 3782
8392,360,920,15.46,2,19-1-22,-1,24,72,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink,cafes,Moonshine Cafe,"7A Admiralty Rd, Lekki Phase I, Lagos, Nigeria",
8393,132,1038,20.23,1,5-8-22,-1,31,79, Smoothie,"A liquid foundation, such as fruit juice, or dairy products, such as milk, yoghurt, ice cream, or cottage cheese, is commonly used in smoothies.",drink,cafes,Bourbon House Cafe,"741 Adeola Hopewell St, Victoria Island, Lagos, Nigeria",
8394,416,1059,17.14,3,16-11-22,0,31,80,Pina Colada,"The pina colada is the national drink of Puerto Rico and is a sweet cocktail mixing rum, coconut cream or coconut milk, and pineapple juice, and is usually served either blended or shaken with ice",drink,cafes,Stories Lagos,,
8395,29,3025,15.25,3,1-3-22,0,26,43,Meat Pie,"A mix of flour, butter, salt, sugar, baking powder, and egg batter kneaded and filled with seasoned ground beef, carrots and potatoes make a comfort snack for you. Whether you are eating it as brunch, breakfast, or snack, you will enjoy this light and flaky delicacy.",snacks,restaurant,La Giara Restaurant,"30 Mobolaji Bank Anthony Way, Ikeja, Lagos, Nigeria",01 280 0100
8396,203,3327,37.62,3,31-1-22,0,42,66,Meat Pie,"A mix of flour, butter, salt, sugar, baking powder, and egg batter kneaded and filled with seasoned ground beef, carrots and potatoes make a comfort snack for you. Whether you are eating it as brunch, breakfast, or snack, you will enjoy this light and flaky delicacy.",snacks,restaurant,"The Kitchen, Lekki","21, Oladimeji Alo Street, Off Freedom Way, Lekki Phase 1, Lagos",0906 999 9996
