product_id,place_id,product,product_description,product_type
3085,47,Fish Pastry,"meal_description    Basically, it is called fish pastry because the filling is fish. It is another popular snack that you can get on the street. The fish pastry is sweet, crispy, and crunchy.",snacks
3086,47,Plantain Puff Puff,"meal_description    While making this version of puff puff, we add plantain to give a unique taste. It is equally soft and sweet with a chewy texture. You can make this version if you want a different taste from the classic puff puff recipe.",snacks
3087,47, Doughnuts,"Doughnuts, with their delightful round shape and irresistible glazes, have captured the hearts of Nigerians with their sweet allure. These deep-fried treats are made from a yeast-based dough, typically flavored with nutmeg and often coated in a sugary glaze or sprinkled with powdered sugar.",snacks
3088,48,Gala,"Gala, a popular on-the-go snack, has become synonymous with convenience and flavor. These savory meat pies consist of a flaky pastry crust filled with a well-seasoned mixture of minced meat, vegetables, and spices.",snacks
3089,48, Doughnuts,"Doughnuts, with their delightful round shape and irresistible glazes, have captured the hearts of Nigerians with their sweet allure. These deep-fried treats are made from a yeast-based dough, typically flavored with nutmeg and often coated in a sugary glaze or sprinkled with powdered sugar.",snacks
3090,48,Chicken Pie,This is another version of meat pie. The difference from the classic one is that the filling is chicken instead of beef. It is loaded with chicken flavor and equally delicious.,snacks
3091,48,Beef Burger,"A beef burger is made with ground beef that is formed into a patty and cooked. It is typically served on a bun with cheese, lettuce, tomato, onion, pickles, and condiments such as ketchup, mustard, and mayonnaise.",snacks
3092,48,Spicy Puff Puff,"This is for spicy food lovers. This version is an alternative to the sweet puff puff recipe. It is not so sweet because of its low sugar but spicy, soft, and savory.",snacks
3093,48,Pound Cake,"African pound cake is a good choice for you. In addition, this pound cake is chewy and requires pantry-staple ingredients. You easily bake this for snacks for school children or family picnics.",snacks
3094,48,Plantain Puff Puff,"meal_description    While making this version of puff puff, we add plantain to give a unique taste. It is equally soft and sweet with a chewy texture. You can make this version if you want a different taste from the classic puff puff recipe.",snacks
3095,48,KOKORO,"Kokokoro is a deep-fried snack made into a stick shape. Corn flour or chaff is the main ingredient, usually with the addition of other ingredients like garri, yam flour etc. These ingredients are made into a paste, mixed with spices, rolled and fried.",snacks
3096,48,Chin Chin,"Everyone likes sweet and crunchy chin chin deep-fried in hot oil. Make your sweet chin chin snacks at home from a batter of flour, sugar, milk, butter, and nutmeg. You can cut it into any shape you want and munch on it between work. An excellent starter and a winner on tables during celebrations.",snacks
3097,48,Sausage Rolls,The sausage roll is another popular Nigerian pastry with a crunchy exterior and yummy filling. The snack is made up of batter dough filled with sausage meat. You can make it with other pastries to taste varieties. Enjoy with your favorite juice.,snacks
3098,48,Fish Pastry,"meal_description    Basically, it is called fish pastry because the filling is fish. It is another popular snack that you can get on the street. The fish pastry is sweet, crispy, and crunchy.",snacks
3099,48,Egg Roll,"Egg Roll is another sought-after snack in Nigeria, characterized by its cylindrical shape and delicious filling. A soft bread dough encases a boiled egg, often accompanied by a flavorful mix of onions, bell peppers, and spices. The Egg Roll’s combination of textures, with the fluffy exterior and the rich egg center, creates a truly satisfying snack experience",snacks
3100,48,Crispy Spring Rolls,"These spring rolls are incredible starters made from flour seasoned with salt, bouillon cube, curry powder, black pepper, and chili powder. An excellent finger food filled with beef and vegetable and then fried till it is golden brown crispy, and crunchy.",snacks
3101,49,Chin Chin,"Everyone likes sweet and crunchy chin chin deep-fried in hot oil. Make your sweet chin chin snacks at home from a batter of flour, sugar, milk, butter, and nutmeg. You can cut it into any shape you want and munch on it between work. An excellent starter and a winner on tables during celebrations.",snacks
3102,49,Sandwich,"A sandwich is a food typically consisting of vegetables, sliced cheese or meat, placed on or between slices of bread, or more generally any dish wherein bread serves as a container or wrapper for another food type.",snacks
3103,49,Meat Pie,"A mix of flour, butter, salt, sugar, baking powder, and egg batter kneaded and filled with seasoned ground beef, carrots and potatoes make a comfort snack for you. Whether you are eating it as brunch, breakfast, or snack, you will enjoy this light and flaky delicacy.",snacks
3104,49,Fish Pastry,"meal_description    Basically, it is called fish pastry because the filling is fish. It is another popular snack that you can get on the street. The fish pastry is sweet, crispy, and crunchy.",snacks
3105,49,Pound Cake,"African pound cake is a good choice for you. In addition, this pound cake is chewy and requires pantry-staple ingredients. You easily bake this for snacks for school children or family picnics.",snacks
3106,49,Crispy Spring Rolls,"These spring rolls are incredible starters made from flour seasoned with salt, bouillon cube, curry powder, black pepper, and chili powder. An excellent finger food filled with beef and vegetable and then fried till it is golden brown crispy, and crunchy.",snacks
3107,49,Chicken Shawarma,"Chicken baked in a yogurt marinade, rolled up in pita bread and served with tahini or mayonnaise. This seems like the perfect dish for your evening binge eating.",snacks
3108,49,Sausage Rolls,The sausage roll is another popular Nigerian pastry with a crunchy exterior and yummy filling. The snack is made up of batter dough filled with sausage meat. You can make it with other pastries to taste varieties. Enjoy with your favorite juice.,snacks
3109,49,Chicken burger,"A chicken burger is made with ground chicken that is formed into a patty and cooked. It is typically served on a bun with cheese, lettuce, tomato, onion, pickles, and condiments such as ketchup, mustard, and mayonnaise",snacks
3110,49,Chicken Pie,This is another version of meat pie. The difference from the classic one is that the filling is chicken instead of beef. It is loaded with chicken flavor and equally delicious.,snacks
3111,49,KOKORO,"Kokokoro is a deep-fried snack made into a stick shape. Corn flour or chaff is the main ingredient, usually with the addition of other ingredients like garri, yam flour etc. These ingredients are made into a paste, mixed with spices, rolled and fried.",snacks
3112,49,Egg Roll,"Egg Roll is another sought-after snack in Nigeria, characterized by its cylindrical shape and delicious filling. A soft bread dough encases a boiled egg, often accompanied by a flavorful mix of onions, bell peppers, and spices. The Egg Roll’s combination of textures, with the fluffy exterior and the rich egg center, creates a truly satisfying snack experience",snacks
3113,49,Beef Burger,"A beef burger is made with ground beef that is formed into a patty and cooked. It is typically served on a bun with cheese, lettuce, tomato, onion, pickles, and condiments such as ketchup, mustard, and mayonnaise.",snacks
3114,49,Plantain Chips,"Plantain Chips offer a crispy alternative to traditional potato chips and have gained immense popularity in Nigeria. Thinly sliced plantains are deep-fried until they acquire a satisfying crunch. These chips come in various flavors, from lightly salted to spicy and tangy, catering to different taste preferences.",snacks
